country,date,type,median,lower_90,upper_90,lower_50,upper_50
Germany,2020-08-19,estimate,1.0,0.9,1.1,0.96,1.04
Germany,2020-08-20,estimate based on partial data,0.99,0.88,1.1,0.94,1.03
Germany,2020-08-21,estimate based on partial data,0.98,0.87,1.1,0.93,1.02
Germany,2020-08-22,estimate based on partial data,0.97,0.84,1.1,0.92,1.02
Germany,2020-08-23,estimate based on partial data,0.96,0.82,1.11,0.9,1.01
Germany,2020-08-24,estimate based on partial data,0.95,0.79,1.12,0.88,1.01
Germany,2020-08-25,estimate based on partial data,0.95,0.77,1.14,0.86,1.01
Germany,2020-08-26,estimate based on partial data,0.94,0.74,1.16,0.85,1.02
Germany,2020-08-27,estimate based on partial data,0.94,0.68,1.16,0.84,1.03
Germany,2020-08-28,estimate based on partial data,0.94,0.68,1.21,0.84,1.05
Germany,2020-08-29,estimate based on partial data,0.93,0.64,1.23,0.82,1.05
Germany,2020-08-30,estimate based on partial data,0.93,0.61,1.27,0.8,1.06
Germany,2020-08-31,estimate based on partial data,0.93,0.57,1.3,0.79,1.08
Germany,2020-09-01,estimate based on partial data,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-02,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-03,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-04,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-05,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-06,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-07,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-08,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-09,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-10,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-11,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-12,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-13,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-14,forecast,0.93,0.53,1.33,0.78,1.09
Germany,2020-09-15,forecast,0.93,0.53,1.33,0.78,1.09
